weight_kg,distance_km,is_express,is_fragile,shipping_cost
34.82,2861.99,0,0,50.74
35.18,2443.56,0,0,45.36
37.8,2712.43,0,0,43.83
43.71,51.85,0,1,40.55
25.25,2801.91,0,0,47.43
36.65,2430.32,1,0,74.29
31.15,2512.47,0,0,47.3
9.74,284.4,0,1,28.11
1.77,2217.64,0,0,31.32
14.58,2879.95,1,0,69.07
22.43,2037.25,1,0,59.67
31.05,1713.83,0,0,36.7
42.57,2837.16,0,0,52.46
10.21,1331.6,1,0,34.22
6.71,1799.88,1,1,56.69
48.19,1431.63,1,0,59.38
5.85,2798.87,1,0,62.04
24.19,232.87,0,0,16.84
29.49,1505.85,0,1,51.59
27.3,2062.42,1,1,75.72
4.76,2376.76,1,0,57.32
3.32,1751.14,0,1,40.45
5.72,2727.21,0,0,33.25
29.49,2826.26,1,0,76.46
27.45,197.64,0,0,21.01
12.07,1210.1,1,0,32.94
32.07,75.26,0,0,19.03
41.09,991.6,0,0,33.76
2.56,1612.92,0,1,42.5
25.16,2732.83,0,0,43.88
34.62,2540.43,0,0,50.8
12.99,386.86,0,0,14.19
15.73,283.63,1,0,20.76
30.88,1769.86,1,1,73.09
44.95,1598.69,0,0,45.84
40.59,802.8,0,1,49.29
29.36,2698.86,0,0,50.11
36.65,2782.46,0,0,52.09
18.56,1210.82,0,0,30.67
32.23,2671.46,0,0,43.78
23.58,1154.93,0,0,29.21
9.9,2211.77,0,0,32.78
35.24,1430.45,0,0,34.58
28.04,372.14,1,0,27.91
18.25,2784.16,0,0,38.24
45.61,1365.02,1,0,53.47
1.54,2204.79,1,0,44.87
16.13,1104.69,1,0,39.06
3.32,61.55,1,0,7.31
38.44,306.09,0,0,32.7
35.25,1491.18,0,1,54.55
16.9,2071.44,0,1,50.29
33.95,1007.53,1,0,40.66
20.1,2087.99,1,0,54.19
37.93,2097.41,1,0,67.22
22.98,2113.29,0,0,37.45
20.91,1480.1,1,1,56.71
46.77,2745.08,0,1,67.04
12.92,1470.14,0,1,38.76
6.46,1353.54,1,0,39.85
29.43,602.15,0,1,46.27
48.48,926.43,1,0,48.28
19.2,131.79,0,1,31.29
3.57,1902.44,1,0,43.99
17.3,749.36,0,0,18.81
25.54,915.94,1,0,39.53
8.52,2313.59,1,0,60.21
33.08,985.03,1,0,39.01
49.89,730.38,0,1,52.04
22.86,511.33,1,0,25.53
18.06,2325.7,0,0,36.24
20.33,393.47,0,0,22.07
6.2,1363.99,0,0,18.46
44.22,1523.26,1,1,73.74
21.03,2063.73,0,0,37.97
19.67,1901.68,1,0,52.51
33.15,2433.11,1,1,87.47
22.38,139.03,0,1,32.95
32.59,892.84,1,0,42.19
3.54,844.0,0,0,11.41
40.78,442.32,1,0,33.36
47.05,871.09,0,0,37.06
32.61,932.75,0,0,23.95
47.75,1568.04,0,1,56.84
8.0,1992.79,0,0,26.89
24.13,1146.4,0,0,30.9
30.29,2159.81,0,0,39.98
29.3,1011.82,0,0,27.72
20.37,874.4,0,1,40.97
17.24,1625.86,0,0,25.83
6.78,76.03,1,0,5.0
19.89,243.97,0,0,16.48
8.55,1256.82,1,0,30.79
36.85,2829.02,0,1,63.19
10.84,2165.93,0,0,33.51
3.4,268.94,0,0,11.58
27.84,2539.72,0,0,46.29
29.96,2198.24,0,0,44.74
43.66,1834.78,0,0,48.28
29.06,2461.78,1,0,63.44
17.6,1215.31,1,1,54.23
40.25,668.4,0,0,30.48
27.24,1538.51,1,0,47.52
4.42,1648.78,0,1,40.1
28.51,1617.29,0,1,46.1
45.45,1697.4,0,1,55.32
20.12,2846.37,1,1,88.57
15.17,2707.23,1,0,67.95
7.6,2627.77,1,0,61.7
8.0,2405.24,0,0,30.85
21.92,2830.57,0,0,46.13
29.99,299.99,1,1,42.69
4.49,799.04,0,0,15.45
47.01,1487.69,0,0,40.44
37.88,2540.37,0,1,63.28
29.54,1517.97,0,0,37.04
41.51,2245.36,0,0,51.53
4.47,421.18,0,0,10.63
24.1,760.98,0,0,24.04
31.69,2196.67,0,0,42.41
41.52,498.38,0,1,46.43
39.28,1057.31,0,0,33.76
14.21,798.27,0,1,27.85
47.07,1052.84,0,0,42.05
6.66,2126.43,0,0,34.08
43.82,1106.7,0,0,36.45
48.56,1668.01,1,0,59.97
9.27,304.3,1,1,30.38
36.24,2416.03,0,0,46.81
2.49,1112.82,0,1,34.86
20.57,1947.36,1,1,69.37
26.06,2177.54,0,1,52.82
29.24,632.93,0,0,22.65
46.83,2654.6,0,1,72.12
33.78,1850.59,0,0,41.89
24.32,1289.03,0,0,32.7
40.58,551.09,1,0,33.89
47.55,2827.19,1,1,104.92
1.59,2266.43,0,0,24.1
49.13,628.03,0,0,37.62
4.76,1016.44,0,0,12.77
40.81,2429.97,0,0,47.73
14.38,2088.55,0,0,36.98
7.04,2298.52,0,1,48.59
22.27,1326.4,0,0,28.03
32.38,2150.85,0,1,56.4
19.36,1162.55,0,0,26.56
3.2,637.73,1,1,35.64
30.17,1899.87,0,0,42.21
45.17,2928.16,1,0,85.01
19.47,935.25,0,0,20.06
11.21,1385.6,0,0,24.85
22.41,2023.63,0,1,50.3
2.89,1626.81,0,0,19.46
41.11,2531.07,0,1,66.61
41.4,2286.42,1,0,70.9
29.61,179.6,1,0,24.16
17.98,2995.27,0,0,41.71
40.09,2258.45,0,0,48.85
27.96,2592.39,0,0,41.61
41.38,1955.34,0,0,43.18
31.76,2569.57,0,1,60.97
39.33,341.59,0,0,32.43
30.13,1046.47,0,0,32.49
21.0,2629.88,0,0,44.49
47.92,608.96,0,0,38.59
27.29,239.34,0,1,45.04
30.45,2365.42,0,1,58.98
11.41,2507.28,1,0,64.4
31.47,492.14,0,1,43.19
28.79,2563.77,1,0,73.16
9.65,2061.87,1,0,55.5
3.45,1562.65,1,0,36.93
30.42,2491.6,1,1,83.79
38.3,1260.65,0,0,37.56
26.41,586.01,1,0,29.47
11.73,858.13,0,0,20.24
33.49,1517.97,0,0,40.83
4.47,1596.34,1,1,52.96
22.37,2417.71,1,0,63.78
8.59,2375.1,1,0,57.23
9.63,1746.19,1,0,44.17
10.51,2343.45,1,0,52.34
19.64,579.36,1,0,24.96
3.03,154.94,1,0,11.33
20.19,2621.53,0,0,44.9
25.83,231.29,1,0,19.65
24.42,743.83,1,0,29.19
19.45,2087.48,1,0,56.55
42.04,1231.3,0,0,33.14
7.69,2629.56,0,0,34.03
25.53,897.45,0,0,22.4
3.57,40.55,1,0,11.02
4.02,905.46,0,0,14.14
28.91,1736.33,0,1,55.95
28.52,1130.94,0,0,33.35
43.96,1606.94,1,1,72.5
28.11,2630.41,1,1,83.99
48.01,2737.89,1,0,83.28
2.91,801.59,0,0,14.21
5.35,1389.11,0,0,22.43
2.68,1649.69,0,0,20.9
9.67,2847.59,0,1,55.18
27.29,2995.86,1,0,79.23
32.46,710.04,0,0,27.48
2.76,2182.3,0,0,26.42
47.33,1137.2,0,1,54.57
42.19,29.28,0,0,24.34
15.18,32.71,1,0,13.39
4.32,1384.4,0,0,21.22
8.91,1467.56,1,0,39.46
6.78,72.6,0,0,13.53
6.6,2062.35,0,0,28.59
26.17,885.54,0,0,29.45
12.67,1681.88,0,0,28.73
18.23,906.25,1,0,31.64
49.48,505.57,0,0,34.5
34.37,1224.49,0,0,34.28
47.47,700.66,0,0,36.44
7.56,1606.73,0,0,22.45
19.42,600.49,1,0,23.05
27.96,1527.68,0,0,35.89
4.3,476.35,0,0,14.16
0.71,2014.57,1,0,47.51
33.69,2263.04,0,0,44.86
32.27,335.63,0,0,26.41
20.83,1406.07,0,0,31.26
24.74,217.26,0,0,21.51
21.06,1796.56,1,0,49.31
1.69,796.89,0,1,26.07
17.1,1585.24,1,0,44.28
9.27,1554.8,0,0,25.14
5.37,2773.44,1,1,77.55
47.86,1649.5,0,0,40.73
30.17,1751.08,0,1,56.9
36.57,1207.95,0,0,34.68
16.11,2847.49,0,0,41.96
19.96,2332.67,1,0,64.75
12.23,859.79,1,0,22.45
5.3,2533.41,0,0,31.7
9.36,1300.03,0,0,21.71
39.98,2486.86,0,0,49.02
34.04,2469.55,1,1,85.98
27.57,570.67,1,0,33.82
24.02,2104.92,0,0,39.74
46.16,875.48,1,0,47.98
4.1,895.99,1,0,25.09
14.39,892.56,0,0,17.62
17.82,2178.08,1,0,52.27
39.23,693.33,0,0,27.72
49.63,7.71,0,0,30.79
12.41,2147.13,0,1,47.76
43.78,517.7,0,0,31.54
41.62,317.92,0,0,28.07
11.62,716.36,0,0,23.0
20.27,1142.8,1,0,35.93
20.78,1430.34,0,0,32.01
48.92,138.49,0,0,30.85
9.45,2911.87,1,1,82.81
40.06,2149.61,0,0,49.47
17.04,972.97,0,0,26.91
36.68,959.5,1,0,41.93
21.29,1348.38,1,0,44.61
29.13,1880.6,0,0,39.28
41.71,443.39,0,0,30.31
40.31,570.84,1,0,37.08
43.39,2579.01,0,0,50.76
3.45,772.48,0,0,13.69
34.76,1143.68,0,0,32.36
7.43,2614.46,0,0,37.11
21.08,1991.13,1,0,55.13
27.66,1028.43,1,0,36.15
20.44,2052.68,1,0,54.46
26.22,63.95,1,0,11.39
49.83,2208.25,0,0,50.76
7.19,1463.61,0,0,23.33
33.94,2440.48,1,1,85.44
20.1,2864.14,0,0,48.64
7.08,2777.74,0,1,52.76
8.36,2728.25,1,0,65.07
47.49,1538.95,0,0,40.03
44.04,1083.63,0,0,36.94
45.4,1397.78,1,0,54.44
49.58,2071.24,1,1,84.25
10.81,2652.57,0,0,34.93
18.09,624.92,1,0,22.03
33.63,2754.99,0,0,46.17
24.45,2446.46,0,0,43.87
21.21,2936.67,1,0,73.98
18.21,2641.35,1,0,65.67
29.89,843.41,0,0,28.37
28.99,322.34,0,1,40.64
8.49,341.16,0,0,12.67
23.85,877.21,0,0,27.05
27.9,1844.48,0,0,35.28
28.73,2413.94,0,1,56.96
10.9,2698.25,0,0,38.32
37.24,1873.14,0,0,47.08
1.75,21.87,0,1,24.67
18.06,563.02,1,0,26.75
39.12,303.68,0,0,27.98
28.41,1093.16,0,0,33.64
13.43,1506.55,1,1,58.83
34.9,134.97,1,1,34.42
28.59,1048.69,0,1,42.15
39.91,541.64,0,0,31.22
36.88,1942.98,1,0,57.83
30.7,1395.5,0,0,32.06
24.66,1488.48,1,1,60.35
7.09,1285.94,0,1,35.77
13.44,2868.28,0,0,39.68
21.25,648.13,0,0,21.38
30.17,1552.41,1,0,53.19
25.93,2209.37,1,0,61.49
14.77,1672.75,0,0,28.15
0.82,2787.42,0,0,29.91
25.06,1137.02,0,0,31.46
14.64,1393.71,0,0,24.58
36.86,270.12,1,1,41.12
1.69,1828.95,0,1,39.66
29.45,868.19,1,1,50.17
47.1,485.13,0,0,32.09
9.13,1635.87,1,0,42.93
23.85,1599.27,1,0,48.09
5.03,232.24,0,1,30.61
31.47,2096.16,0,0,41.51
27.75,1873.2,0,0,39.15
20.66,571.11,0,0,16.19
26.31,1410.96,0,1,45.11
44.88,2162.37,0,0,46.35
10.22,1590.66,1,0,39.54
1.62,1189.49,0,0,18.74
43.15,970.4,1,1,63.57
29.07,1833.13,1,0,57.06
44.59,2817.63,1,0,83.08
30.05,2016.88,0,0,38.62
40.6,228.86,0,0,30.37
21.77,1384.75,0,0,34.91
37.62,2673.02,0,0,50.88
45.7,287.91,0,0,33.08
28.82,2966.68,1,1,94.6
9.45,2847.46,0,0,40.09
13.81,239.43,0,0,11.39
10.33,2800.57,1,0,64.96
12.72,1092.58,0,0,23.27
15.67,2534.9,0,1,56.21
27.98,1258.06,1,0,42.11
29.61,1325.36,0,0,27.97
21.61,1904.56,0,0,33.61
30.96,2324.56,0,0,46.25
4.54,106.2,1,0,5.43
4.85,1781.5,0,0,22.3
9.01,564.27,0,1,30.54
26.14,1041.12,0,0,28.19
11.09,1047.17,0,0,22.5
14.52,1409.84,0,0,23.29
20.32,1005.74,0,1,39.4
40.69,326.55,0,0,31.6
1.19,441.16,0,0,7.02
32.64,105.15,0,0,26.07
33.61,1413.4,0,1,48.27
40.03,2863.57,0,0,55.78
46.67,351.45,0,0,30.92
1.5,2839.06,0,0,31.28
8.11,2201.42,1,1,66.84
44.37,1914.31,1,0,66.83
23.2,1937.61,0,1,50.96
28.45,2481.05,0,0,46.83
33.32,325.22,0,0,28.5
34.11,1516.74,0,0,34.27
46.62,2092.79,0,0,46.1
49.85,1762.53,0,0,44.29
36.15,2499.17,1,0,70.81
14.72,221.45,0,0,17.33
44.05,2073.65,0,0,49.16
2.94,1604.41,1,0,37.19
11.94,1140.59,0,0,22.35
44.92,1024.12,0,1,56.21
13.18,1864.39,1,0,53.65
11.42,2673.53,1,0,64.83
7.34,1491.05,1,0,31.84
43.03,2475.05,0,0,52.01
25.25,1209.46,0,0,32.06
33.91,311.67,1,1,43.75
12.33,189.21,0,1,29.88
38.02,158.75,1,0,28.08
38.12,1143.55,0,0,32.41
15.97,1015.03,0,0,20.92
20.83,2155.22,1,0,57.72
10.88,2229.75,0,0,35.4
48.84,157.31,0,0,29.08
32.46,667.26,0,0,29.04
46.76,826.41,0,0,37.4
15.52,1645.1,0,0,33.18
39.2,437.82,0,0,28.88
38.41,406.15,0,0,23.88
34.74,2831.65,1,0,80.62
48.3,2413.59,0,0,58.63
19.98,546.06,1,1,42.69
6.97,1222.67,0,1,33.74
33.75,1070.09,0,0,29.87
36.6,2374.06,0,0,44.66
28.97,1533.09,1,0,55.15
10.74,387.91,1,0,17.31
25.47,2218.28,1,0,60.44
15.95,1193.68,0,0,24.52
21.66,792.46,0,0,22.96
32.44,1129.62,1,0,47.73
37.39,1495.78,1,1,66.07
12.0,1032.63,1,0,34.6
20.56,729.51,0,0,22.88
13.82,1198.51,1,0,38.9
10.33,62.42,0,0,14.75
39.28,2318.63,0,0,48.04
45.51,516.98,0,0,32.14
18.83,136.49,0,0,15.94
37.69,1962.83,1,1,77.86
44.9,2322.94,1,0,69.77
42.38,2442.42,1,1,93.92
9.55,1483.06,0,0,25.22
47.84,620.08,0,0,32.21
19.15,2213.0,1,0,53.66
17.29,2100.64,0,0,28.83
3.59,742.58,1,0,23.57
24.57,2710.71,0,0,42.84
5.9,317.59,0,0,9.99
12.8,2948.15,0,0,42.1
16.19,2581.44,1,0,63.43
40.54,2065.26,0,0,47.29
43.84,2816.56,0,0,55.32
15.47,2168.32,1,0,55.89
43.01,575.42,0,0,28.33
42.93,1329.26,1,0,51.0
38.35,219.15,0,0,27.87
7.76,1172.02,0,0,18.9
34.67,2226.1,1,1,84.87
47.28,1162.4,0,0,46.13
34.29,994.23,0,0,33.73
16.92,1788.09,0,0,35.07
25.28,2617.25,0,0,45.61
32.46,147.51,0,0,21.37
25.77,1159.48,0,0,29.98
6.44,478.93,1,0,22.83
15.95,2087.59,1,0,53.42
40.22,321.65,0,1,40.73
43.14,1996.1,0,0,43.7
7.3,862.11,0,0,16.73
47.64,600.76,0,0,32.32
16.78,2809.38,0,0,45.67
33.28,60.48,0,0,22.79
37.72,1316.14,0,0,39.45
40.69,69.77,0,0,25.3
47.31,1453.36,0,0,40.34
15.99,1505.64,1,1,54.83
43.0,968.38,1,0,43.6
7.02,400.82,0,0,13.39
35.4,1132.28,1,0,46.65
37.23,2018.43,0,1,60.31
34.05,2348.28,1,0,65.27
12.99,1594.6,0,1,42.44
43.72,1771.55,1,0,59.72
8.86,605.85,0,0,16.49
3.15,865.55,0,0,16.43
36.01,489.88,0,0,24.98
24.04,751.64,0,0,26.95
42.53,678.54,0,0,38.9
19.48,1560.75,0,0,32.43
8.83,1690.25,1,0,42.81
41.9,2835.12,0,0,53.51
27.67,590.73,0,1,39.22
9.87,1926.82,0,1,42.3
36.16,2452.69,1,0,72.76
25.8,1682.92,1,1,63.71
30.41,768.74,1,0,30.86
23.31,791.34,0,0,25.12
41.52,122.56,0,0,27.04
41.56,919.81,0,0,33.55
35.61,2235.09,0,0,41.95
5.72,147.32,0,0,10.06
42.02,661.79,0,0,30.15
33.72,2120.17,0,0,42.71
35.0,2349.04,0,1,65.4
18.47,1368.68,0,1,44.55
44.02,2095.73,1,0,65.5
36.41,1166.92,0,0,31.68
6.07,483.94,1,0,18.09
20.69,1197.46,0,0,23.88
44.38,1742.0,0,0,39.6
2.84,2844.42,0,0,36.19
48.09,210.91,1,0,34.07
34.12,1524.65,0,0,38.43
31.75,990.11,1,1,56.34
13.89,1527.39,0,1,42.06
12.82,76.81,0,0,10.52
47.13,942.51,1,0,48.71
15.26,2460.51,0,1,56.06
38.89,1664.06,1,0,56.47
19.96,1354.49,0,0,25.97
7.39,860.15,0,0,14.46
1.03,897.64,1,0,21.3
27.44,1152.39,1,1,57.27
48.8,2507.53,0,0,49.13
18.77,2901.8,1,0,73.52
18.18,1318.77,0,0,28.89
17.53,1183.09,1,0,32.93
26.27,2540.42,0,0,41.09
22.31,1283.58,0,0,29.19
44.06,1658.29,0,0,43.25
25.52,696.67,0,0,26.03
25.63,2231.79,0,0,39.78
7.35,1598.31,0,0,27.82
49.15,2428.06,0,0,53.05
12.87,2343.29,1,0,55.85
4.13,648.94,0,0,10.9
33.33,2148.33,0,0,44.98
29.97,2401.16,0,0,44.07
21.05,1041.59,1,1,52.94
21.4,521.96,0,0,22.45
39.36,12.88,0,0,19.76
10.19,1355.46,0,0,20.8
41.1,1060.54,0,0,33.61
32.61,1666.95,0,0,35.94
21.24,568.18,0,0,20.25
23.17,2579.7,0,0,44.88
13.2,776.98,0,0,22.37
37.73,683.16,0,0,29.96
25.89,1444.74,0,0,31.76
16.38,1499.06,0,0,26.42
30.0,649.18,1,0,33.21
49.79,819.22,1,1,61.79
22.05,513.27,0,1,38.17
46.07,2156.79,0,0,51.6
17.58,2311.42,0,0,31.15
3.21,1389.67,0,0,20.12
10.61,2143.69,0,0,35.2
21.23,2209.13,0,0,36.61
11.37,419.14,1,0,21.92
0.51,2898.7,1,0,62.46
45.79,2463.99,0,0,52.97
42.27,617.43,0,0,29.47
37.24,562.56,1,0,32.12
8.81,381.36,1,0,18.84
6.46,419.44,1,0,18.82
3.85,2245.74,0,0,29.45
36.34,1411.61,0,0,34.22
46.48,2349.89,0,0,51.85
21.81,2240.03,0,0,41.45
6.4,1815.82,0,0,30.71
25.86,2060.67,0,0,37.75
17.77,59.98,1,0,10.93
19.05,938.77,1,0,35.4
31.26,1915.28,0,0,39.09
36.08,32.99,1,0,26.06
5.97,103.77,0,0,9.73
2.26,2556.4,1,0,55.05
49.72,2053.65,0,0,50.54
12.02,799.78,0,1,37.28
3.16,2065.45,0,0,26.86
9.9,2378.41,0,1,46.15
2.43,923.85,0,0,11.48
19.89,112.93,0,1,29.15
40.22,2798.67,1,0,80.06
17.39,1038.81,0,1,41.13
22.49,323.91,0,0,16.68
33.94,1478.11,0,0,40.64
25.69,2306.56,0,0,37.57
43.14,668.83,0,1,54.09
43.37,812.12,1,0,47.24
0.99,731.93,0,0,13.17
39.01,2975.06,0,0,50.14
23.31,596.22,1,0,28.44
49.45,1728.68,0,0,46.04
24.42,2776.17,0,0,41.79
49.35,444.96,1,1,54.3
37.85,2912.71,0,1,65.99
12.81,2842.69,0,0,38.04
27.15,2654.29,1,0,71.15
49.61,647.6,0,0,34.84
42.95,1903.99,0,0,50.71
5.32,2283.87,1,0,52.0
35.47,2958.15,0,0,53.42
17.61,545.37,0,0,19.62
0.85,2299.25,1,1,67.29
20.47,1019.71,1,1,51.7
12.12,531.0,0,0,18.57
41.03,1267.02,0,1,53.85
17.2,2382.54,1,0,61.81
41.46,1397.23,1,0,53.82
0.53,1614.88,0,0,21.07
15.74,2985.5,0,0,40.44
12.44,1200.33,0,0,23.07
12.06,1848.13,1,0,48.6
3.88,1098.91,1,0,29.92
9.76,1181.39,1,0,33.96
28.0,2088.44,1,0,60.19
14.92,2813.97,0,0,40.46
21.16,1629.37,0,0,30.49
19.15,2306.36,1,0,61.49
43.86,272.17,1,0,31.82
45.31,637.42,0,0,34.48
24.9,1508.88,0,1,50.04
16.84,64.94,1,0,12.95
5.79,762.3,0,0,17.01
47.69,1554.62,0,0,44.48
3.48,49.81,0,0,12.29
15.23,797.32,0,0,20.05
15.25,1544.52,0,0,29.81
16.36,1721.58,1,1,62.65
8.63,2777.63,0,0,33.62
39.27,1937.81,0,0,42.71
6.56,1247.13,0,1,37.95
31.93,2791.4,1,0,75.71
6.63,2355.72,1,1,64.88
3.99,604.03,1,0,19.0
45.52,396.87,1,0,32.96
9.91,2029.06,0,0,30.58
41.15,1681.85,0,0,46.27
27.46,2370.07,0,0,44.35
4.35,2217.72,0,0,33.2
47.79,1877.51,1,0,65.04
12.72,2959.21,0,0,40.6
43.05,1603.1,1,0,55.98
8.86,343.75,0,0,11.16
42.77,2485.68,0,1,63.92
1.15,759.3,0,1,24.9
25.83,2333.02,0,0,44.66
38.59,2871.54,0,0,47.78
46.77,2091.9,0,0,52.73
45.51,1790.11,0,0,48.77
41.07,1383.86,0,1,55.62
44.47,1096.41,0,0,35.41
10.36,1062.25,0,1,31.85
14.57,1910.94,0,0,30.02
14.8,2255.06,0,0,36.52
19.16,2037.16,0,1,49.96
19.97,599.24,0,0,18.37
27.46,1484.49,0,0,36.44
8.41,2375.96,0,0,37.18
34.72,1429.73,0,0,36.09
8.79,1612.19,0,0,25.79
15.86,2314.55,0,1,47.3
25.42,1985.49,1,0,56.38
39.92,1230.99,0,1,53.55
37.1,2686.76,0,0,51.31
32.45,491.89,1,0,29.8
8.21,2986.57,0,1,53.29
27.58,360.96,1,0,24.89
4.83,49.78,0,0,7.22
19.18,2670.61,0,0,42.35
20.97,738.64,1,0,25.34
2.47,2190.45,0,0,27.95
14.06,2433.99,0,1,52.25
47.8,2577.66,0,1,68.25
47.7,2974.82,0,0,57.4
17.94,885.65,0,0,21.7
2.63,2132.18,0,1,41.44
9.37,350.62,1,0,16.71
19.91,1223.39,1,0,39.75
47.42,2544.68,0,0,48.9
7.49,1106.14,1,0,32.5
38.29,1775.33,0,0,41.18
5.88,1513.8,0,0,27.91
49.07,1939.62,1,0,65.35
19.39,2918.82,1,0,70.9
38.87,171.93,1,0,27.37
17.46,1724.01,0,0,32.0
31.57,2589.77,0,0,41.81
10.0,1446.74,1,0,36.86
7.73,240.19,0,0,12.74
46.93,1683.82,0,1,57.93
45.92,999.56,0,1,56.38
44.43,469.05,1,0,35.46
31.46,2547.86,0,0,43.96
40.51,1567.19,0,1,57.45
3.92,2800.16,0,0,38.98
17.07,2419.02,0,1,53.77
16.03,2080.45,1,0,57.77
31.96,20.05,0,0,25.37
18.12,1286.33,0,0,24.62
7.85,596.47,0,0,17.24
30.03,2732.84,0,0,43.53
40.81,527.88,0,0,31.75
19.42,861.75,0,0,23.15
7.05,1552.93,0,0,27.16
10.24,793.77,0,0,20.99
12.26,633.54,1,0,25.22
15.34,1799.3,1,0,49.4
32.32,271.34,0,0,25.14
30.25,179.21,0,0,22.07
34.96,1119.87,1,0,44.72
18.44,2163.39,0,0,39.46
41.29,1666.65,0,0,46.22
10.6,1271.52,1,1,50.38
23.72,1699.43,0,0,34.45
40.15,1099.53,0,0,36.27
9.42,2808.76,0,0,33.77
5.94,169.44,0,0,8.82
44.24,2021.81,1,0,71.56
17.48,2674.39,0,1,53.61
34.35,2412.63,0,0,51.59
1.75,556.2,1,0,19.93
34.66,891.3,1,1,56.16
16.15,2152.56,0,0,36.0
3.26,257.39,0,0,6.91
30.69,2436.53,0,0,44.05
12.42,2158.13,1,0,57.98
19.65,2190.17,0,0,35.19
4.49,305.22,0,0,12.95
7.78,2154.69,0,0,27.0
15.25,2041.06,0,0,30.04
4.94,2493.61,0,1,52.16
45.59,129.58,0,0,29.06
0.8,74.22,0,0,5.0
24.45,1122.16,0,0,31.85
6.6,450.62,0,0,15.92
15.73,1677.36,0,0,31.94
46.34,2752.46,1,0,81.79
8.5,1177.48,1,0,32.08
48.31,2535.63,0,0,55.29
10.69,5.72,0,0,12.14
37.21,509.7,0,1,42.43
27.56,96.12,0,0,20.17
44.28,987.8,0,0,37.69
27.92,2725.03,0,0,49.43
26.96,295.37,1,0,26.27
10.18,1821.2,0,0,24.53
8.73,1357.23,0,0,22.4
45.87,2815.71,0,1,68.77
16.73,371.94,1,0,22.22
18.92,640.02,0,0,23.17
38.11,93.48,1,1,41.18
17.27,1304.64,0,1,41.01
47.63,837.11,1,0,45.73
37.03,2610.37,1,0,76.24
30.07,1816.8,1,0,54.77
44.1,1844.2,0,0,42.45
2.96,1598.07,0,0,17.33
13.22,280.09,0,0,17.58
23.52,1337.83,1,1,59.76
11.74,2998.52,0,0,41.76
37.32,2506.51,0,1,66.89
46.0,2680.91,0,1,66.67
21.48,2470.56,0,0,36.1
17.44,313.61,0,0,17.81
48.1,686.21,0,0,36.64
22.52,14.35,0,0,12.08
24.71,914.01,0,0,27.39
17.91,330.28,1,0,19.56
45.52,1421.02,1,0,54.16
28.66,2033.0,1,1,74.16
38.23,2624.14,0,0,44.25
40.68,2248.91,1,0,68.84
17.42,2816.06,0,0,40.11
21.97,166.43,0,0,19.04
42.5,41.48,0,1,41.27
18.48,1985.71,0,1,50.69
39.8,871.61,0,0,27.24
47.08,764.24,1,0,41.73
31.35,996.01,0,0,32.02
37.21,813.04,0,0,30.96
40.35,1536.75,0,0,42.66
42.33,1323.24,0,0,34.89
20.06,1539.72,0,0,32.25
3.04,2019.78,0,1,40.12
20.39,1164.46,1,0,36.65
33.85,757.67,0,0,31.98
22.79,502.77,0,0,24.33
37.57,1051.67,1,1,62.41
18.17,2226.71,1,0,63.72
31.92,2271.33,1,1,84.55
9.73,2002.38,0,0,27.9
37.59,705.91,0,0,31.21
27.51,1766.32,0,0,35.52
10.6,1714.22,1,0,49.66
14.95,1455.38,1,0,44.34
37.56,1652.19,0,1,54.83
24.39,1477.91,0,0,34.17
11.19,1698.54,1,0,41.49
48.38,2147.94,0,0,51.3
35.9,333.34,0,0,23.94
47.88,2250.13,0,0,47.22
21.64,411.98,0,0,21.9
24.02,204.55,1,0,23.37
44.95,2928.36,0,1,72.9
26.49,2871.19,0,0,46.5
35.51,186.01,0,1,36.45
12.98,1332.54,0,0,21.91
22.61,562.8,0,1,34.51
6.61,1458.61,0,0,22.31
10.7,2491.38,0,0,37.95
0.55,2852.08,0,0,36.45
2.44,1904.59,1,0,40.19
48.88,1064.95,0,1,53.35
12.5,1811.96,0,0,27.57
33.33,939.44,1,1,49.13
42.04,2729.92,0,0,54.73
27.76,2611.85,1,0,70.5
8.08,1676.9,0,1,40.53
36.54,977.77,1,0,46.19
30.21,883.7,1,0,38.0
36.7,105.09,0,0,23.32
38.6,2448.38,1,1,89.7
48.78,1353.9,1,0,59.12
28.89,978.77,0,0,29.97
17.41,1415.98,0,0,29.59
32.6,2457.12,0,0,45.51
3.89,378.22,1,1,29.3
44.92,2573.68,0,1,68.48
6.41,2693.04,0,0,33.25
16.73,2840.39,0,0,40.35
40.88,1195.48,0,0,40.84
30.07,655.34,0,0,31.61
